Region,Product,Sales,Profit,Profit Margin
West,B,412,75.8,0.18398058252427182
West,A,322,120.34,0.3737267080745342
North,C,484,222.36,0.4594214876033058
West,B,357,130.76,0.36627450980392157
North,B,374,119.96,0.32074866310160427
South,A,371,120.65,0.32520215633423183
North,A,439,76.24,0.17366742596810933
South,B,103,49.67,0.4822330097087379
East,B,376,82.65,0.21981382978723404
West,B,466,187.97,0.40336909871244636
West,C,382,132.16,0.34596858638743455
North,A,180,67.05,0.3725
South,C,437,82.0,0.18764302059496568
West,C,400,97.99,0.244975
West,C,165,67.48,0.408969696969697
North,A,467,163.74,0.35062098501070665
South,B,488,57.53,0.11788934426229508
East,A,358,79.41,0.22181564245810054
West,A,298,129.03,0.43298657718120803
East,C,129,43.07,0.3338759689922481
South,C,450,152.3,0.3384444444444445
East,C,275,125.09,0.45487272727272726
West,C,52,22.03,0.42365384615384616
West,A,379,149.52,0.3945118733509235
South,A,251,62.65,0.249601593625498
West,B,92,16.0,0.17391304347826086
West,B,492,148.8,0.30243902439024395
East,A,381,97.4,0.2556430446194226
West,A,474,229.88,0.4849789029535865
East,A,312,108.6,0.34807692307692306
East,B,68,9.21,0.13544117647058826
South,B,415,175.71,0.4233975903614458
North,B,437,61.6,0.14096109839816934
West,A,211,32.04,0.15184834123222749
North,A,117,47.14,0.4029059829059829
East,A,192,51.42,0.2678125
West,B,449,180.25,0.40144766146993316
East,C,487,161.67,0.3319712525667351
South,B,425,67.5,0.1588235294117647
West,A,179,38.17,0.21324022346368715
South,A,286,120.18,0.4202097902097902
North,B,55,8.52,0.1549090909090909
East,A,371,72.37,0.19506738544474395
West,B,215,83.35,0.3876744186046511
South,B,110,26.65,0.24227272727272725
North,C,74,36.38,0.49162162162162165
West,B,385,114.96,0.2985974025974026
West,A,323,144.25,0.44659442724458204
North,B,127,16.92,0.13322834645669293
West,C,80,29.78,0.37225
North,A,246,55.54,0.22577235772357723
West,C,126,61.14,0.48523809523809525
North,B,256,34.43,0.1344921875
South,B,85,11.59,0.1363529411764706
North,B,160,54.27,0.33918750000000003
West,C,322,60.26,0.18714285714285714
North,C,236,50.81,0.21529661016949153
East,B,470,93.25,0.19840425531914893
West,C,165,18.58,0.1126060606060606
South,B,198,91.21,0.4606565656565656
East,B,417,90.84,0.21784172661870504
South,B,112,36.05,0.32187499999999997
East,C,318,104.22,0.32773584905660375
North,C,144,25.51,0.1771527777777778
West,A,445,118.07,0.2653258426966292
South,B,147,62.22,0.42326530612244895
North,A,185,89.44,0.48345945945945945
West,C,477,225.91,0.4736058700209643
South,B,345,161.94,0.46939130434782605
West,C,452,179.19,0.39643805309734514
North,C,386,89.37,0.23152849740932643
South,C,353,83.46,0.23643059490084983
East,B,254,76.71,0.302007874015748
South,C,255,62.78,0.24619607843137256
North,B,54,14.61,0.27055555555555555
South,C,264,115.02,0.43568181818181817
South,B,144,48.75,0.3385416666666667
North,C,451,209.5,0.46452328159645234
East,C,324,125.85,0.3884259259259259
East,C,425,96.27,0.22651764705882352
North,B,148,65.71,0.4439864864864864
South,C,376,94.15,0.2503989361702128
North,B,143,48.04,0.33594405594405596
North,C,198,63.53,0.32085858585858584
North,A,220,48.47,0.2203181818181818
North,A,170,60.09,0.35347058823529415
South,B,302,121.85,0.40347682119205297
North,B,477,122.64,0.25710691823899373
North,A,338,153.09,0.45292899408284026
East,B,175,41.11,0.23491428571428571
North,A,300,60.61,0.20203333333333334
South,A,448,203.72,0.45473214285714286
West,A,473,170.77,0.3610359408033827
East,C,389,73.5,0.18894601542416453
South,B,373,156.07,0.41841823056300265
West,C,485,137.31,0.2831134020618557
East,A,405,87.94,0.2171358024691358
South,A,332,96.1,0.2894578313253012
East,A,70,10.52,0.15028571428571427
South,B,345,170.7,0.49478260869565216
South,A,483,86.27,0.1786128364389234
South,C,244,26.64,0.10918032786885246
North,B,70,23.72,0.33885714285714286
West,A,355,62.06,0.17481690140845071
North,C,236,33.58,0.14228813559322034
East,C,64,24.61,0.38453125
West,A,389,192.47,0.4947814910025707
West,A,348,42.49,0.1220977011494253
East,C,151,75.0,0.4966887417218543
East,C,419,74.57,0.17797136038186157
West,A,92,18.75,0.20380434782608695
South,B,259,107.16,0.4137451737451737
North,B,476,56.65,0.1190126050420168
North,B,177,86.32,0.487683615819209
North,C,57,25.13,0.44087719298245615
North,A,103,22.31,0.2166019417475728
South,B,293,67.91,0.23177474402730375
South,C,296,128.09,0.4327364864864865
West,C,205,40.02,0.19521951219512196
East,C,328,130.72,0.3985365853658537
West,A,353,99.34,0.28141643059490085
West,B,160,72.71,0.45443749999999994
North,A,312,40.25,0.12900641025641027
North,C,158,27.78,0.1758227848101266
West,C,99,23.13,0.23363636363636361
East,A,260,51.37,0.19757692307692307
East,A,172,56.4,0.32790697674418606
South,C,357,125.06,0.3503081232492997
West,B,109,40.36,0.37027522935779816
West,C,73,17.32,0.23726027397260274
West,B,78,18.9,0.24230769230769228
South,B,119,24.41,0.20512605042016807
South,C,161,53.23,0.33062111801242233
South,A,163,40.98,0.2514110429447853
South,C,125,58.26,0.46608
South,A,206,71.04,0.34485436893203886
East,C,295,125.23,0.4245084745762712
North,A,417,152.04,0.36460431654676256
West,C,161,70.65,0.4388198757763975
South,B,248,63.79,0.25721774193548386
South,B,316,137.93,0.4364873417721519
East,A,323,34.49,0.10678018575851393
South,B,247,63.3,0.2562753036437247
North,C,249,49.86,0.20024096385542167
East,C,293,76.99,0.26276450511945393
South,A,360,162.64,0.4517777777777777
South,C,299,55.49,0.18558528428093646
West,B,492,205.07,0.4168089430894309
West,C,282,53.4,0.18936170212765957
North,C,83,16.32,0.1966265060240964
South,C,194,43.53,0.22438144329896909
West,C,482,205.64,0.42663900414937755
South,A,427,92.16,0.21583138173302108
North,B,431,47.81,0.11092807424593969
North,A,215,25.47,0.11846511627906976
South,B,330,82.23,0.2491818181818182
North,A,274,88.04,0.3213138686131387
South,A,249,87.35,0.3508032128514056
East,B,460,162.61,0.35350000000000004
West,A,466,130.75,0.2805793991416309
West,A,113,16.92,0.1497345132743363
West,A,481,175.99,0.3658835758835759
West,C,346,149.63,0.43245664739884393
East,A,138,52.78,0.382463768115942
East,B,74,33.91,0.45824324324324317
East,C,467,98.2,0.21027837259100643
South,C,380,180.77,0.47571052631578953
South,C,260,94.83,0.36473076923076925
West,A,175,86.27,0.49297142857142856
East,B,69,11.34,0.16434782608695653
North,C,443,54.79,0.12367945823927765
East,C,114,27.74,0.24333333333333332
North,A,466,155.57,0.3338412017167382
East,A,425,119.92,0.28216470588235293
West,A,324,122.69,0.3786728395061728
South,B,163,73.69,0.4520858895705521
North,C,384,155.55,0.405078125
West,C,484,179.38,0.3706198347107438
North,B,185,88.03,0.47583783783783784
East,A,77,13.46,0.17480519480519482
North,C,322,47.7,0.14813664596273293
East,C,373,78.94,0.21163538873994636
South,C,146,63.73,0.43650684931506845
East,B,285,34.5,0.12105263157894737
South,C,165,37.28,0.22593939393939394
West,A,360,164.41,0.45669444444444446
West,C,217,33.81,0.15580645161290324
South,B,373,102.38,0.2744772117962466
North,C,435,84.68,0.19466666666666668
West,C,182,19.86,0.10912087912087912
East,C,340,155.32,0.4568235294117647
South,A,225,43.15,0.19177777777777777
South,A,126,41.02,0.3255555555555556
West,A,110,30.28,0.2752727272727273
North,B,70,25.97,0.371
East,B,491,79.79,0.1625050916496945
West,B,483,138.3,0.28633540372670807
West,B,354,133.24,0.3763841807909605
North,C,471,126.19,0.2679193205944798
North,A,397,65.69,0.16546599496221662
East,B,181,68.33,0.37751381215469615
South,B,416,94.36,0.22682692307692306
North,B,466,105.75,0.226931330472103
North,C,438,160.17,0.3656849315068493
South,B,472,107.19,0.22709745762711864
North,A,100,38.91,0.38909999999999995
South,A,52,12.2,0.23461538461538461
West,B,303,42.31,0.13963696369636963
North,C,170,41.73,0.2454705882352941
West,B,373,119.88,0.3213941018766756
North,B,495,120.73,0.24389898989898992
South,B,196,39.02,0.19908163265306125
East,C,65,12.76,0.1963076923076923
South,A,387,139.33,0.3600258397932817
North,A,267,47.76,0.17887640449438202
West,B,197,76.49,0.3882741116751269
South,B,160,65.66,0.410375
North,A,256,48.69,0.1901953125
South,C,380,110.72,0.29136842105263155
East,A,330,89.33,0.2706969696969697
East,C,171,32.21,0.1883625730994152
West,B,157,25.72,0.16382165605095542
East,B,496,188.16,0.3793548387096774
North,A,183,69.84,0.3816393442622951
West,C,365,107.37,0.29416438356164387
North,A,201,72.93,0.3628358208955224
East,A,208,101.95,0.4901442307692308
North,A,426,99.63,0.2338732394366197
West,A,365,117.39,0.3216164383561644
East,B,452,192.26,0.42535398230088495
West,C,292,122.97,0.42113013698630136
South,A,339,76.09,0.2244542772861357
West,A,165,77.95,0.47242424242424247
North,C,236,46.63,0.19758474576271187
West,B,262,112.74,0.4303053435114504
North,A,270,29.62,0.1097037037037037
South,C,455,108.17,0.23773626373626375
West,C,110,40.87,0.3715454545454545
North,B,352,164.5,0.46732954545454547
East,B,422,189.96,0.45014218009478674
North,B,347,167.28,0.4820749279538905
East,C,243,71.55,0.29444444444444445
South,B,253,62.72,0.24790513833992095
East,A,385,138.85,0.3606493506493506
South,C,281,136.11,0.4843772241992883
North,A,424,117.37,0.27681603773584906
North,B,123,29.29,0.238130081300813
North,A,245,118.96,0.4855510204081632
South,B,255,76.94,0.3017254901960784
South,A,132,36.67,0.27780303030303033
North,C,115,22.2,0.19304347826086957
West,A,210,49.39,0.2351904761904762
East,B,318,123.2,0.38742138364779877
South,C,52,21.73,0.4178846153846154
North,A,275,96.68,0.3515636363636364
South,A,376,126.69,0.3369414893617021
South,B,291,123.78,0.42536082474226805
West,A,70,30.35,0.4335714285714286
North,C,61,28.96,0.47475409836065574
North,B,305,90.39,0.2963606557377049
South,A,275,51.35,0.18672727272727274
East,A,153,75.5,0.4934640522875817
North,B,85,12.19,0.14341176470588235
West,B,196,55.31,0.28219387755102043
South,B,271,118.13,0.4359040590405904
North,A,158,78.97,0.49981012658227847
South,B,386,180.4,0.4673575129533679
South,B,226,70.3,0.3110619469026549
South,B,447,112.73,0.25219239373601793
West,C,456,196.96,0.43192982456140355
North,B,258,111.72,0.4330232558139535
North,C,425,120.85,0.2843529411764706
West,B,300,96.86,0.3228666666666667
West,B,150,62.12,0.4141333333333333
North,B,321,123.47,0.3846417445482866
North,A,347,77.79,0.22417867435158503
East,A,187,73.38,0.39240641711229945
West,A,218,62.58,0.2870642201834862
West,C,409,168.12,0.4110513447432763
South,A,476,121.3,0.2548319327731092
West,A,229,81.36,0.35528384279475983
West,B,222,91.28,0.4111711711711712
West,C,459,65.89,0.1435511982570806
South,A,307,104.03,0.3388599348534202
North,C,284,75.9,0.2672535211267606
South,C,96,40.14,0.418125
West,B,195,26.17,0.13420512820512823
South,A,405,84.73,0.20920987654320988
West,A,148,45.16,0.3051351351351351
North,C,395,62.45,0.15810126582278483
East,A,387,160.19,0.41392764857881137
East,B,453,145.17,0.3204635761589404
South,B,472,204.96,0.43423728813559326
South,B,385,173.36,0.45028571428571434
South,A,57,21.8,0.3824561403508772
South,B,370,149.15,0.4031081081081081
South,B,170,82.48,0.4851764705882353
East,A,120,56.37,0.46975
West,B,458,86.92,0.1897816593886463
East,A,78,28.31,0.3629487179487179
East,A,348,137.02,0.39373563218390806
East,A,395,87.68,0.2219746835443038
South,A,408,184.37,0.4518872549019608
North,B,339,34.7,0.10235988200589971
West,B,171,28.89,0.16894736842105262
West,C,110,29.23,0.26572727272727276
East,C,298,37.4,0.12550335570469798
West,C,311,123.4,0.3967845659163987
East,B,54,20.78,0.38481481481481483
West,B,227,61.03,0.2688546255506608
North,B,265,52.96,0.19984905660377358
North,B,54,14.28,0.2644444444444444
West,C,65,21.67,0.3333846153846154
West,C,378,187.46,0.49592592592592594
West,C,413,198.93,0.4816707021791768
West,C,368,110.8,0.3010869565217391
West,A,472,233.8,0.4953389830508475
North,B,210,86.43,0.4115714285714286
South,A,115,51.85,0.4508695652173913
East,A,80,13.29,0.166125
East,B,164,59.23,0.36115853658536584
North,B,137,53.81,0.39277372262773724
East,A,421,136.15,0.32339667458432303
West,B,184,62.12,0.3376086956521739
West,B,406,136.21,0.3354926108374384
East,A,443,174.54,0.39399548532731377
South,C,214,79.57,0.371822429906542
West,B,131,29.42,0.22458015267175574
South,B,191,43.18,0.22607329842931936
North,B,300,94.62,0.3154
West,A,288,34.13,0.11850694444444446
West,A,228,81.81,0.3588157894736842
East,B,404,194.56,0.48158415841584157
East,C,62,14.91,0.24048387096774193
West,A,226,82.72,0.3660176991150442
North,B,476,91.88,0.19302521008403362
South,A,446,173.47,0.3889461883408072
West,B,358,131.73,0.36796089385474856
South,A,101,34.52,0.3417821782178218
South,A,372,119.04,0.32
South,B,457,148.67,0.32531728665207876
West,B,496,58.37,0.11768145161290322
South,C,86,26.31,0.3059302325581395
East,C,88,35.94,0.4084090909090909
West,C,350,128.93,0.36837142857142857
North,C,445,54.77,0.12307865168539327
West,C,82,12.25,0.14939024390243902
North,A,230,94.47,0.4107391304347826
East,A,94,33.71,0.3586170212765957
West,C,325,69.35,0.21338461538461537
South,B,134,36.09,0.26932835820895523
West,A,50,15.62,0.3124
North,B,222,31.36,0.14126126126126126
South,C,135,25.67,0.19014814814814815
East,C,330,117.08,0.35478787878787876
East,A,292,31.43,0.10763698630136986
East,A,251,65.04,0.2591235059760956
West,B,145,48.61,0.3352413793103448
East,A,359,141.63,0.3945125348189415
South,C,315,92.48,0.2935873015873016
East,C,477,64.12,0.13442348008385746
North,B,165,74.94,0.4541818181818182
East,C,168,80.81,0.48101190476190475
South,B,466,54.36,0.11665236051502145
West,C,281,124.83,0.44423487544483986
North,C,114,28.54,0.25035087719298244
North,A,340,157.38,0.46288235294117647
West,A,300,58.58,0.19526666666666667
East,A,452,89.46,0.19792035398230087
East,A,470,208.08,0.4427234042553192
South,B,265,55.16,0.2081509433962264
North,A,274,27.5,0.10036496350364964
East,C,446,126.43,0.28347533632287
West,C,171,40.83,0.23877192982456139
West,A,490,166.55,0.3398979591836735
West,C,412,56.43,0.13696601941747572
North,B,231,75.43,0.32653679653679657
East,C,172,72.63,0.4222674418604651
East,B,284,95.89,0.3376408450704225
North,B,169,45.53,0.2694082840236686
West,A,80,19.8,0.2475
East,B,305,89.36,0.29298360655737704
North,C,217,78.7,0.36267281105990784
East,A,217,53.0,0.24423963133640553
North,C,92,29.74,0.3232608695652174
East,A,213,34.29,0.16098591549295774
West,C,174,86.94,0.4996551724137931
South,C,478,212.84,0.44527196652719664
East,B,247,31.3,0.12672064777327935
East,A,500,152.7,0.3054
East,C,374,108.62,0.29042780748663105
North,C,393,68.24,0.1736386768447837
South,A,101,21.15,0.2094059405940594
West,A,356,127.15,0.3571629213483146
South,C,440,87.73,0.19938636363636364
East,C,86,9.02,0.10488372093023256
West,A,111,43.94,0.3958558558558558
North,C,124,57.56,0.4641935483870968
West,C,402,108.27,0.26932835820895523
North,B,200,57.19,0.28595
East,B,413,156.99,0.38012106537530266
West,C,370,180.72,0.48843243243243245
South,C,465,49.34,0.10610752688172044
North,B,347,67.05,0.19322766570605188
North,C,334,91.65,0.2744011976047904
North,C,154,60.0,0.38961038961038963
West,A,442,143.24,0.3240723981900453
South,B,101,38.51,0.3812871287128713
North,B,372,100.19,0.26932795698924733
North,B,498,237.35,0.47660642570281125
North,C,126,22.88,0.18158730158730158
West,C,328,37.72,0.11499999999999999
West,B,159,68.98,0.4338364779874214
North,A,374,72.98,0.19513368983957222
West,A,249,45.12,0.18120481927710844
West,B,375,81.53,0.21741333333333335
West,C,114,26.21,0.2299122807017544
East,C,178,86.7,0.48707865168539327
South,B,301,62.69,0.20827242524916942
East,C,235,74.52,0.3171063829787234
South,A,226,54.05,0.2391592920353982
South,C,82,12.83,0.15646341463414634
East,A,189,69.32,0.36677248677248675
North,B,201,41.01,0.20402985074626864
North,B,142,35.71,0.25147887323943663
West,A,359,133.17,0.3709470752089136
North,C,129,41.0,0.3178294573643411
West,A,379,44.3,0.11688654353562004
East,C,266,123.82,0.46548872180451123
West,B,377,62.11,0.16474801061007957
South,B,440,219.39,0.4986136363636363
West,C,357,139.48,0.3907002801120448
North,C,77,36.42,0.472987012987013
East,A,69,32.78,0.47507246376811596
West,A,134,33.41,0.2493283582089552
North,B,105,47.8,0.4552380952380952
North,B,263,62.58,0.2379467680608365
North,B,294,103.4,0.3517006802721089
South,B,414,183.85,0.44408212560386473
South,B,402,67.41,0.1676865671641791
South,B,107,11.56,0.1080373831775701
South,C,253,28.93,0.11434782608695652
South,B,213,22.73,0.10671361502347418
South,B,418,130.38,0.3119138755980861
West,B,253,120.02,0.4743873517786561
North,B,428,183.78,0.42939252336448597
North,C,270,91.58,0.3391851851851852
East,C,474,66.79,0.1409071729957806
North,B,453,51.76,0.11426048565121412
South,A,72,14.68,0.2038888888888889
East,A,416,129.8,0.31201923076923077
North,A,124,47.57,0.3836290322580645
East,B,168,70.59,0.42017857142857146
North,A,56,22.47,0.40125
North,A,406,123.67,0.3046059113300493
West,B,294,80.02,0.2721768707482993
East,A,256,90.29,0.3526953125
North,C,163,34.53,0.21184049079754602
North,A,451,209.12,0.4636807095343681
South,A,128,62.02,0.48453125
East,B,180,76.4,0.42444444444444446
North,C,113,52.07,0.46079646017699116
West,C,462,48.92,0.10588744588744589
North,B,224,103.53,0.46218750000000003
East,A,388,41.73,0.10755154639175257
East,A,205,68.49,0.3340975609756097
South,B,59,21.48,0.3640677966101695
North,C,387,163.3,0.4219638242894057
South,B,478,90.87,0.19010460251046027
South,C,97,32.4,0.334020618556701
North,C,67,31.95,0.47686567164179106
North,B,196,35.53,0.18127551020408164
West,A,442,110.15,0.2492081447963801
North,C,335,72.95,0.21776119402985075
West,B,340,61.01,0.17944117647058824
East,C,498,105.4,0.21164658634538153
North,A,257,122.16,0.4753307392996109
South,A,480,104.53,0.21777083333333333
West,A,426,48.42,0.11366197183098592
West,B,429,159.36,0.3714685314685315
East,B,371,47.94,0.12921832884097034
North,C,150,67.57,0.4504666666666666
South,A,409,89.06,0.21775061124694378
South,C,332,51.43,0.15490963855421686
